campaign_id,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
414,services,search engine,17124,33,35-54,South America,tablet,iOS,Safari,197289,0.333656595,1,518.9090909,246611.25,70%,90%,70%
415,finance,email,24398,85,55+,South America,desktop,Android,Chrome,400709,0.750750766,1,287.0352941,667848.3333,90%,80%,90%
417,technology,content marketing,38896,11,35-54,Europe,tablet,Windows,Firefox,279142,0.912161948,0,3536,348927.5,70%,70%,80%
418,e-commerce,social media,44633,73,18-34,Africa,mobile,Android,Firefox,58045,0.463654725,1,611.4109589,58045,80%,80%,80%
420,retail,email,19407,38,55+,Asia-Pacific,tablet,Android,Chrome,161611,0.612636603,1,510.7105263,269351.6667,70%,80%,90%
421,services,social media,23080,27,18-34,South America,desktop,Windows,Firefox,296489,0.705809346,1,854.8148148,296489,90%,70%,80%
426,finance,influencer,9220,47,18-34,Europe,mobile,iOS,Chrome,200905,0.525242877,1,196.1702128,200905,80%,90%,90%
427,services,search engine,16731,65,35-54,Asia-Pacific,mobile,iOS,Chrome,134307,0.039363939,1,257.4,167883.75,80%,90%,90%
428,finance,content marketing,16180,81,35-54,Africa,tablet,Android,Chrome,101175,0.012711166,0,199.7530864,126468.75,70%,80%,90%
431,services,search engine,16485,61,55+,Europe,tablet,iOS,Safari,108870,0.768531482,1,270.2459016,181450,70%,90%,70%
433,technology,influencer,32005,10,55+,North America,desktop,Android,Chrome,10595,0.177416245,1,3200.5,17658.33333,90%,80%,90%
435,finance,email,43202,64,55+,South America,desktop,Android,Firefox,70221,0.591418774,0,675.03125,117035,90%,80%,80%
436,manufacturing,email,20567,9,35-54,South America,desktop,Windows,Chrome,330492,0.447939776,1,2285.222222,413115,90%,70%,90%
437,services,influencer,20980,56,35-54,Africa,tablet,Windows,Chrome,5505,0.650298307,1,374.6428571,6881.25,70%,70%,90%
438,retail,search engine,26938,32,18-34,Europe,desktop,iOS,Safari,321291,0.802338139,1,841.8125,321291,90%,90%,70%
441,technology,influencer,11934,51,55+,Europe,mobile,iOS,Chrome,352720,0.746930172,1,234,587866.6667,80%,90%,90%
442,finance,email,14251,19,18-34,Africa,mobile,Windows,Chrome,488860,0.607519016,1,750.0526316,488860,80%,70%,90%
444,finance,email,17359,41,18-34,Asia-Pacific,desktop,Android,Safari,461182,0.064781894,1,423.3902439,461182,90%,80%,70%
445,services,email,17855,59,35-54,South America,desktop,Windows,Safari,162143,0.155074254,1,302.6271186,202678.75,90%,70%,70%
446,healthcare,content marketing,22628,74,55+,Africa,tablet,Android,Safari,310311,0.37925283,1,305.7837838,517185,70%,80%,70%
447,manufacturing,influencer,29651,48,35-54,Asia-Pacific,tablet,Android,Safari,36959,0.649503572,1,617.7291667,46198.75,70%,80%,70%
451,healthcare,influencer,7275,78,55+,Africa,tablet,Android,Firefox,344518,0.766093453,1,93.26923077,574196.6667,70%,80%,80%
452,finance,influencer,25192,81,35-54,Africa,desktop,iOS,Firefox,461048,0.666933381,1,311.0123457,576310,90%,90%,80%
456,manufacturing,email,49906,28,35-54,Asia-Pacific,mobile,iOS,Safari,255567,0.906696562,1,1782.357143,319458.75,80%,90%,70%
457,services,social media,49692,18,35-54,South America,desktop,Android,Safari,323977,0.792751404,1,2760.666667,404971.25,90%,80%,70%
464,finance,search engine,40517,81,35-54,Asia-Pacific,desktop,Windows,Chrome,345235,0.105329475,0,500.2098765,431543.75,90%,70%,90%
466,manufacturing,influencer,16883,28,18-34,Europe,desktop,iOS,Firefox,269280,0.664319777,1,602.9642857,269280,90%,90%,80%
468,manufacturing,influencer,32857,24,55+,North America,mobile,Windows,Safari,162536,0.369187851,1,1369.041667,270893.3333,80%,70%,70%
469,finance,influencer,45232,86,55+,Africa,mobile,Windows,Firefox,45867,0.392659467,1,525.9534884,76445,80%,70%,80%
472,finance,content marketing,11286,35,55+,South America,mobile,iOS,Firefox,338630,0.106035719,1,322.4571429,564383.3333,80%,90%,80%
474,e-commerce,content marketing,9149,87,35-54,Asia-Pacific,desktop,Windows,Chrome,338914,0.673832121,1,105.1609195,423642.5,90%,70%,90%
475,healthcare,content marketing,43616,87,35-54,Africa,desktop,iOS,Chrome,477399,0.9761292,1,501.3333333,596748.75,90%,90%,90%
476,manufacturing,email,45424,79,35-54,Africa,tablet,iOS,Safari,457248,0.912253231,1,574.9873418,571560,70%,90%,70%
479,manufacturing,email,44448,48,55+,Europe,tablet,iOS,Chrome,265712,0.573263395,1,926,442853.3333,70%,90%,90%
483,finance,email,11984,23,35-54,North America,tablet,Android,Safari,179802,0.160350935,1,521.0434783,224752.5,70%,80%,70%
488,finance,influencer,14132,28,35-54,Europe,mobile,Android,Chrome,402762,0.930826761,1,504.7142857,503452.5,80%,80%,90%
491,services,search engine,43115,32,35-54,Africa,mobile,Android,Safari,121682,0.117327794,0,1347.34375,152102.5,80%,80%,70%
493,services,email,27323,14,55+,Asia-Pacific,tablet,Android,Firefox,373135,0.506426026,0,1951.642857,621891.6667,70%,80%,80%
494,e-commerce,influencer,23167,18,55+,South America,tablet,iOS,Chrome,404713,0.024110243,1,1287.055556,674521.6667,70%,90%,90%
497,retail,influencer,16920,61,35-54,Europe,desktop,iOS,Firefox,133083,0.602415042,1,277.3770492,166353.75,90%,90%,80%
498,retail,email,30561,67,55+,Europe,desktop,Android,Firefox,378581,0.312009927,1,456.1343284,630968.3333,90%,80%,80%
500,e-commerce,search engine,41738,37,18-34,North America,desktop,iOS,Firefox,11660,0.780841628,1,1128.054054,11660,90%,90%,80%
501,e-commerce,search engine,15258,33,18-34,North America,mobile,iOS,Chrome,136782,0.389925126,1,462.3636364,136782,80%,90%,90%
504,services,email,23854,20,55+,Europe,tablet,iOS,Chrome,485187,0.083630353,1,1192.7,808645,70%,90%,90%
507,manufacturing,content marketing,14875,48,18-34,North America,mobile,Windows,Safari,319625,0.90337622,1,309.8958333,319625,80%,70%,70%
509,healthcare,content marketing,40915,46,55+,Europe,mobile,Android,Chrome,107650,0.079288388,0,889.4565217,179416.6667,80%,80%,90%
511,e-commerce,search engine,33737,17,35-54,North America,tablet,iOS,Firefox,167646,0.044826237,1,1984.529412,209557.5,70%,90%,80%
513,services,email,22558,55,55+,South America,mobile,Android,Firefox,199859,0.480527532,1,410.1454545,333098.3333,80%,80%,80%
514,manufacturing,influencer,24333,43,35-54,Africa,tablet,Android,Chrome,344149,0.219740026,1,565.8837209,430186.25,70%,80%,90%
515,technology,email,15001,16,18-34,Europe,desktop,Windows,Chrome,213974,0.647936407,1,937.5625,213974,90%,70%,90%
516,manufacturing,influencer,30012,60,35-54,Europe,tablet,Android,Firefox,418547,0.032366333,1,500.2,523183.75,70%,80%,80%
517,technology,influencer,34461,13,18-34,Africa,tablet,Android,Chrome,317095,0.857246347,1,2650.846154,317095,70%,80%,90%
520,healthcare,search engine,35410,61,18-34,Asia-Pacific,desktop,Windows,Firefox,75071,0.952830287,1,580.4918033,75071,90%,70%,80%
526,finance,email,37994,35,55+,South America,mobile,iOS,Chrome,154300,0.570872514,1,1085.542857,257166.6667,80%,90%,90%
528,e-commerce,social media,37330,80,55+,Europe,tablet,Windows,Firefox,234913,0.075637239,1,466.625,391521.6667,70%,70%,80%
532,finance,email,26185,42,18-34,Africa,desktop,iOS,Chrome,468854,0.040424984,1,623.452381,468854,90%,90%,90%
535,retail,influencer,22794,29,35-54,Africa,mobile,Android,Firefox,307620,0.570385877,0,786,384525,80%,80%,80%
536,manufacturing,search engine,9764,72,55+,South America,tablet,Android,Chrome,263064,0.095447499,1,135.6111111,438440,70%,80%,90%
537,services,email,19589,88,55+,Europe,tablet,Windows,Firefox,157552,0.933104113,1,222.6022727,262586.6667,70%,70%,80%
538,e-commerce,search engine,15037,48,35-54,Europe,tablet,Windows,Safari,468638,0.383206407,1,313.2708333,585797.5,70%,70%,70%
541,e-commerce,content marketing,21501,77,35-54,South America,desktop,Windows,Safari,98415,0.780716995,1,279.2337662,123018.75,90%,70%,70%
543,healthcare,search engine,14779,61,55+,Europe,tablet,Windows,Firefox,55483,0.106204107,1,242.2786885,92471.66667,70%,70%,80%
544,finance,influencer,16444,62,35-54,Africa,desktop,iOS,Safari,415941,0.470761791,1,265.2258065,519926.25,90%,90%,70%
546,manufacturing,email,40142,37,18-34,South America,desktop,Android,Chrome,186381,0.035587742,0,1084.918919,186381,90%,80%,90%
550,services,content marketing,13793,54,35-54,Europe,desktop,iOS,Safari,188435,0.896936746,1,255.4259259,235543.75,90%,90%,70%
555,healthcare,search engine,31178,48,55+,Asia-Pacific,tablet,iOS,Chrome,212385,0.973536661,0,649.5416667,353975,70%,90%,90%
557,e-commerce,social media,24666,15,35-54,Asia-Pacific,tablet,Android,Chrome,319932,0.096067291,0,1644.4,399915,70%,80%,90%
561,e-commerce,influencer,20314,49,18-34,Europe,mobile,iOS,Firefox,194925,0.316073947,1,414.5714286,194925,80%,90%,80%
562,finance,social media,49793,76,18-34,North America,desktop,Android,Chrome,44141,0.310754044,1,655.1710526,44141,90%,80%,90%
564,services,influencer,36291,49,55+,Asia-Pacific,tablet,Android,Safari,338263,0.633117815,1,740.6326531,563771.6667,70%,80%,70%
565,e-commerce,influencer,38484,57,18-34,North America,mobile,Android,Chrome,490920,0.7242703,1,675.1578947,490920,80%,80%,90%
566,healthcare,email,27229,52,18-34,Asia-Pacific,desktop,Android,Firefox,3487,0.352950901,0,523.6346154,3487,90%,80%,80%
567,finance,content marketing,10758,81,35-54,North America,desktop,iOS,Firefox,217024,0.872791334,1,132.8148148,271280,90%,90%,80%
568,manufacturing,social media,37251,7,35-54,North America,tablet,Windows,Safari,126519,0.74289075,1,5321.571429,158148.75,70%,70%,70%
569,finance,search engine,36833,73,55+,South America,desktop,iOS,Chrome,331684,0.600869575,1,504.5616438,552806.6667,90%,90%,90%
571,technology,email,46273,69,55+,North America,tablet,iOS,Safari,274332,0.769452585,1,670.6231884,457220,70%,90%,70%
573,services,email,20080,68,35-54,Asia-Pacific,desktop,iOS,Chrome,202042,0.397800928,1,295.2941176,252552.5,90%,90%,90%
574,manufacturing,content marketing,14079,67,18-34,Africa,desktop,Android,Safari,459325,0.125713831,1,210.1343284,459325,90%,80%,70%
577,finance,influencer,11278,41,18-34,Europe,desktop,Android,Firefox,302434,0.947864089,1,275.0731707,302434,90%,80%,80%
578,finance,influencer,41797,17,18-34,North America,desktop,Android,Firefox,391585,0.154894956,1,2458.647059,391585,90%,80%,80%
580,finance,influencer,46120,69,55+,South America,desktop,iOS,Chrome,410543,0.240703746,1,668.4057971,684238.3333,90%,90%,90%
581,manufacturing,influencer,48147,75,35-54,South America,mobile,iOS,Chrome,446066,0.957006105,1,641.96,557582.5,80%,90%,90%
582,finance,influencer,48311,62,55+,Asia-Pacific,desktop,Windows,Firefox,447380,0.594807703,1,779.2096774,745633.3333,90%,70%,80%
583,manufacturing,influencer,8892,13,55+,North America,desktop,Android,Chrome,432051,0.432782992,1,684,720085,90%,80%,90%
584,retail,influencer,23121,57,55+,Africa,desktop,Windows,Safari,180210,0.346825407,1,405.6315789,300350,90%,70%,70%
585,retail,content marketing,25604,45,35-54,South America,mobile,Android,Chrome,139307,0.201982539,1,568.9777778,174133.75,80%,80%,90%
586,services,influencer,31484,48,55+,Europe,mobile,Android,Chrome,431375,0.714497675,1,655.9166667,718958.3333,80%,80%,90%
587,e-commerce,email,47330,78,55+,North America,desktop,Windows,Safari,450645,0.635968168,1,606.7948718,751075,90%,70%,70%
589,finance,search engine,40222,27,18-34,Europe,desktop,iOS,Safari,323301,0.59733834,1,1489.703704,323301,90%,90%,70%
591,finance,content marketing,9957,84,35-54,Africa,tablet,Android,Firefox,77359,0.682833637,1,118.5357143,96698.75,70%,80%,80%
601,services,social media,13892,54,18-34,South America,mobile,Windows,Firefox,367115,0.52411607,1,257.2592593,367115,80%,70%,80%
602,services,email,32780,78,35-54,North America,tablet,Windows,Safari,223850,0.798181875,1,420.2564103,279812.5,70%,70%,70%
606,services,email,37778,37,55+,Africa,mobile,Android,Firefox,56992,0.690554017,1,1021.027027,94986.66667,80%,80%,80%
608,finance,content marketing,10221,14,18-34,Europe,desktop,Windows,Safari,419418,0.050361922,1,730.0714286,419418,90%,70%,70%
616,retail,social media,14033,10,55+,Africa,mobile,Windows,Firefox,38459,0.745051833,1,1403.3,64098.33333,80%,70%,80%
618,finance,influencer,44311,59,18-34,South America,mobile,Android,Chrome,319498,0.297875388,1,751.0338983,319498,80%,80%,90%
621,manufacturing,search engine,23819,86,55+,North America,tablet,iOS,Safari,337514,0.304743808,1,276.9651163,562523.3333,70%,90%,70%
622,services,search engine,45291,66,55+,South America,mobile,iOS,Safari,225408,0.952830336,1,686.2272727,375680,80%,90%,70%
628,retail,influencer,27968,9,35-54,Asia-Pacific,tablet,Windows,Safari,258756,0.161857836,1,3107.555556,323445,70%,70%,70%
631,retail,search engine,36484,57,18-34,Europe,tablet,iOS,Safari,491333,0.215255644,1,640.0701754,491333,70%,90%,70%
636,finance,email,28519,32,55+,Africa,mobile,iOS,Firefox,252513,0.642776652,1,891.21875,420855,80%,90%,80%
637,manufacturing,content marketing,6240,79,35-54,Africa,tablet,iOS,Safari,148555,0.483321238,1,78.98734177,185693.75,70%,90%,70%
638,finance,search engine,9159,14,55+,Europe,tablet,iOS,Firefox,327651,0.109274054,1,654.2142857,546085,70%,90%,80%
640,services,influencer,15780,55,35-54,Asia-Pacific,mobile,Android,Firefox,154144,0.006890044,1,286.9090909,192680,80%,80%,80%
641,retail,email,13661,14,55+,South America,mobile,Windows,Safari,415811,0.551644851,1,975.7857143,693018.3333,80%,70%,70%
646,e-commerce,social media,47549,20,35-54,Europe,tablet,Windows,Firefox,429976,0.861979515,1,2377.45,537470,70%,70%,80%
647,finance,social media,34549,26,55+,South America,desktop,Android,Firefox,155290,0.698222625,1,1328.807692,258816.6667,90%,80%,80%
648,finance,email,10313,10,18-34,South America,mobile,iOS,Safari,207988,0.363083081,1,1031.3,207988,80%,90%,70%
649,finance,email,15252,30,18-34,Africa,mobile,Windows,Safari,171025,0.827192304,0,508.4,171025,80%,70%,70%
650,technology,search engine,9317,82,18-34,South America,desktop,Android,Firefox,367303,0.391676494,0,113.6219512,367303,90%,80%,80%
651,finance,search engine,47379,34,55+,South America,mobile,Android,Safari,170469,0.403264444,1,1393.5,284115,80%,80%,70%
653,finance,search engine,38606,73,55+,Asia-Pacific,mobile,iOS,Chrome,361047,0.927918685,1,528.8493151,601745,80%,90%,90%
654,retail,social media,13461,70,55+,South America,desktop,Android,Firefox,113349,0.50001978,1,192.3,188915,90%,80%,80%
657,manufacturing,influencer,28371,88,18-34,Asia-Pacific,desktop,Android,Safari,185909,0.302238459,1,322.3977273,185909,90%,80%,70%
658,retail,email,17903,66,18-34,South America,desktop,iOS,Safari,145261,0.457654568,1,271.2575758,145261,90%,90%,70%
659,manufacturing,email,24887,87,18-34,Africa,mobile,Windows,Safari,141690,0.297662345,1,286.0574713,141690,80%,70%,70%
663,finance,search engine,39843,53,55+,Africa,tablet,iOS,Chrome,19802,0.213404961,1,751.754717,33003.33333,70%,90%,90%
666,e-commerce,social media,36869,52,18-34,North America,tablet,Android,Chrome,476159,0.784170679,1,709.0192308,476159,70%,80%,90%
667,e-commerce,email,13995,41,18-34,Europe,tablet,Windows,Safari,387966,0.990846433,1,341.3414634,387966,70%,70%,70%
674,services,influencer,40464,30,55+,Europe,desktop,Windows,Firefox,199058,0.319511045,1,1348.8,331763.3333,90%,70%,80%
675,e-commerce,content marketing,10796,73,35-54,South America,tablet,Android,Chrome,86610,0.391200076,1,147.890411,108262.5,70%,80%,90%
676,finance,search engine,38576,38,18-34,Asia-Pacific,tablet,iOS,Chrome,191587,0.947725362,1,1015.157895,191587,70%,90%,90%
678,technology,social media,8293,55,18-34,Europe,tablet,Android,Chrome,292773,0.725322182,0,150.7818182,292773,70%,80%,90%
679,services,content marketing,47265,68,18-34,North America,desktop,Windows,Chrome,33424,0.549854475,1,695.0735294,33424,90%,70%,90%
680,services,search engine,8459,83,18-34,Asia-Pacific,tablet,Windows,Chrome,282781,0.763905368,1,101.9156627,282781,70%,70%,90%
682,finance,influencer,9224,72,55+,Africa,tablet,Windows,Chrome,95396,0.876894789,1,128.1111111,158993.3333,70%,70%,90%
683,services,social media,12571,17,18-34,North America,desktop,Windows,Safari,239073,0.548922396,1,739.4705882,239073,90%,70%,70%
684,healthcare,social media,27747,86,55+,Africa,tablet,Windows,Chrome,289868,0.309160899,1,322.6395349,483113.3333,70%,70%,90%
685,manufacturing,content marketing,30772,24,35-54,Africa,desktop,Windows,Firefox,96679,0.038198692,1,1282.166667,120848.75,90%,70%,80%
686,services,search engine,19171,16,35-54,Asia-Pacific,tablet,Windows,Safari,107219,0.013208284,1,1198.1875,134023.75,70%,70%,70%
688,e-commerce,content marketing,14717,66,18-34,North America,mobile,iOS,Chrome,69309,0.215700436,1,222.9848485,69309,80%,90%,90%
693,finance,social media,48113,47,35-54,North America,tablet,iOS,Chrome,383341,0.552112928,1,1023.680851,479176.25,70%,90%,90%
695,finance,content marketing,23251,43,18-34,South America,desktop,iOS,Safari,243364,0.204916612,1,540.7209302,243364,90%,90%,70%
696,finance,content marketing,39143,43,18-34,Europe,tablet,Windows,Firefox,73172,0.328373455,1,910.3023256,73172,70%,70%,80%
697,finance,search engine,45898,70,35-54,Asia-Pacific,tablet,iOS,Firefox,149917,0.8350516,0,655.6857143,187396.25,70%,90%,80%
699,healthcare,social media,30187,51,55+,Asia-Pacific,tablet,iOS,Firefox,171400,0.739725228,1,591.9019608,285666.6667,70%,90%,80%
700,manufacturing,search engine,44760,22,35-54,Asia-Pacific,mobile,Windows,Chrome,364515,0.020556284,1,2034.545455,455643.75,80%,70%,90%
702,manufacturing,email,24700,37,55+,Asia-Pacific,desktop,Windows,Safari,219013,0.420702372,1,667.5675676,365021.6667,90%,70%,70%
704,finance,social media,9949,49,18-34,North America,mobile,Android,Chrome,41965,0.745568261,1,203.0408163,41965,80%,80%,90%
705,e-commerce,content marketing,35581,21,55+,South America,tablet,Android,Chrome,314545,0.714390729,1,1694.333333,524241.6667,70%,80%,90%
707,technology,search engine,31553,55,18-34,South America,tablet,Android,Safari,6751,0.645834854,1,573.6909091,6751,70%,80%,70%
709,technology,social media,17589,31,55+,Asia-Pacific,desktop,Windows,Chrome,59941,0.552555791,1,567.3870968,99901.66667,90%,70%,90%
710,e-commerce,email,41934,74,18-34,North America,mobile,Windows,Firefox,449738,0.844828433,1,566.6756757,449738,80%,70%,80%
713,finance,email,10884,53,55+,South America,tablet,Windows,Firefox,467072,0.773587697,1,205.3584906,778453.3333,70%,70%,80%
